"","PFAM_IDs","p_A","p_R","p_N","p_D","p_C","p_Q","p_E","p_G","p_H","p_I","p_L","p_K","p_M","p_F","p_P","p_S","p_T","p_W","p_Y","p_V","Conserved_length"
"174","PF01278",0.0485597014925373,0.031035671641791,0.0444513432835821,0.111145373134328,0.000885671641791045,0.0120216417910448,0.0539444776119403,0.11178,0.0418183582089552,0.0220510447761194,0.0832565671641791,0.0251535820895522,0.012205223880597,0.0465555223880597,0.0407055223880597,0.066369552238806,0.0991207462686567,0.0300671641791045,0.0764859701492537,0.0423862686567164,67
"175","PF01292",0.0258045283018868,0.041857358490566,0.0268669811320755,0.00357943396226415,0.0204741509433962,0.00339188679245283,0.0151166037735849,0.0238690566037736,0.0685209433962264,0.225918113207547,0.158661132075472,0.00021622641509434,0.0630179245283019,0.103442264150943,0.000586792452830189,0.0206424528301887,0.00285150943396226,0.0380584905660377,0.0211549056603774,0.135965660377358,53
"176","PF01306",0.0869519918699187,0.00855146341463415,0.0292210162601626,0.0179858943089431,0.00754410569105691,0.0268926829268293,0.0177299593495935,0.0854639430894309,0.00918004065040651,0.122248536585366,0.119242764227642,0.0208106910569106,0.0287921544715447,0.118239268292683,0.0170014227642276,0.0694065853658537,0.0270747967479675,0.0285611788617886,0.0602591869918699,0.0988378048780488,246
"177","PF01308",0.109911296296296,0.0548324074074074,0.0262518518518519,0.0288927777777778,0.0272037037037037,0.0361968518518519,0.0420296296296296,0.0949761111111111,0.0168407407407407,0.0705781481481482,0.0849777777777778,0.0723840740740741,0.0121857407407407,0.0667944444444444,0.0319374074074074,0.0517090740740741,0.0256518518518519,0.0328398148148148,0.0183442592592593,0.0954631481481481,54
"178","PF01311",0.0921158536585366,0.0163054471544715,0.01088,0.00818447154471545,0.000263089430894309,0.0126181300813008,0.00819056910569106,0.0563948780487805,0.00892422764227642,0.18448756097561,0.229881056910569,0.00835886178861789,0.0422395121951219,0.114823983739837,0.0408340650406504,0.0163570731707317,0.00337642276422764,0.00723878048780488,0.00073609756097561,0.137785203252033,123
"179","PF01312",0.0926274285714286,0.00022,0.000923142857142857,0.0386034285714286,0.000524285714285714,0.000318285714285714,0.048414,0.0494937142857143,0.00176514285714286,0.143816857142857,0.199732,0.05723,0.0545534285714286,0.0100285714285714,0.00135,0.0596068571428571,0.000446571428571429,0.0281302857142857,0.0791854285714286,0.133028571428571,35
"180","PF01313",0.119028372093023,1.6046511627907e-05,1.90697674418605e-05,8.83720930232558e-06,0.000351162790697674,4.6046511627907e-05,3.04651162790698e-05,0.0288481395348837,2.34883720930233e-05,0.127326046511628,0.217104186046512,0.0232674418604651,0.0594713953488372,0.0648209302325581,0.092663488372093,0.0553962790697674,0.0254467441860465,0.0233137209302326,0.00277,0.160042093023256,43
"181","PF01333",0.158462105263158,0.000967894736842105,3.57894736842105e-05,1.57894736842105e-06,0.000127894736842105,0.0532610526315789,1.89473684210526e-05,0.00038578947368421,1.42105263157895e-05,0.105584736842105,0.252956315789474,0.050868947368421,0.0656868421052632,0.101784736842105,3.15789473684211e-06,0.00443421052631579,0.0474068421052632,0.0526089473684211,2.10526315789474e-05,0.105364736842105,19
"182","PF01384",0.2443275,0.025189,0.00325966666666667,0.000159,0.0005935,0.00138066666666667,0.000605166666666667,0.0967798333333333,0.0180403333333333,0.111687,0.155914666666667,0.00473583333333333,0.023684,0.0882236666666667,0.0169766666666667,0.0198868333333333,0.0477561666666667,0.0176843333333333,0.0147076666666667,0.108405166666667,60
"183","PF01389",0.0543441666666667,0.0180878333333333,0.066972,0.0351506666666667,0.0001015,0.0517091666666667,0.0438398333333333,0.141714333333333,0.0148185,0.028071,0.0893186666666667,0.0499368333333333,0.0014235,0.106584,0.0176173333333333,0.0228745,0.0367778333333333,0.0173191666666667,0.137739,0.0655946666666667,60
"184","PF01478",0.11563,0.0243285365853659,1.60975609756098e-05,0.0243914634146341,0.00282146341463415,7.07317073170732e-06,1.70731707317073e-06,0.0483717073170732,1.34146341463415e-05,0.153351707317073,0.326514146341463,6.78048780487805e-05,0.00447243902439024,0.0930080487804878,0.0243882926829268,0.0235924390243902,0.0248726829268293,4.34146341463415e-05,0.00580731707317073,0.12829487804878,41
"185","PF01496",0.0854276923076923,0.00329307692307692,3.23076923076923e-05,0.0384623076923077,0.000439615384615385,0.000213461538461538,7.30769230769231e-06,0.115770769230769,0.000478076923076923,0.0444034615384615,0.257098461538462,0.0745415384615385,0.0152157692307692,0.177955769230769,0.0380703846153846,0.05396,0.00140346153846154,0.000494230769230769,0.0423946153846154,0.0503319230769231,26
"186","PF01544",0.06017125,0.055504375,0.0324740625,0.0070378125,0.0002365625,0.0012115625,0.021616875,0.0318815625,0.0199759375,0.176455,0.0979215625,0.00766125,0.1081840625,0.121554375,0.0634475,0.032341875,0.033895,0.0082178125,0.0563290625,0.063880625,32
"187","PF01545",0.10918387755102,0.0352645918367347,0.0218021428571429,0.0309438775510204,0.0011619387755102,0.00247948979591837,0.0399680612244898,0.065134693877551,0.00114265306122449,0.202322448979592,0.151946428571429,0.0132836734693878,0.0214685714285714,0.0576613265306122,0.000116122448979592,0.0543640816326531,0.0184088775510204,0.00974734693877551,0.0257919387755102,0.137803571428571,98
"188","PF01554",0.115771030927835,0.0103359793814433,0.0360109278350515,0.0104137113402062,0.000265154639175258,0.0202986597938144,0.00165371134020619,0.0753726804123711,1.28865979381443e-05,0.143160103092784,0.201725463917526,5.77319587628866e-06,0.0988701030927835,0.0807019587628866,0.0308853608247423,0.0261194845360825,0.0214139175257732,0.000912886597938144,0.00987855670103093,0.116187216494845,97
"189","PF01566",0.13599674556213,0.00989852071005917,0.0151825443786982,0.00643781065088757,0.00928846153846154,0.0178389940828402,2.24852071005917e-05,0.0525223076923077,8.68047337278107e-05,0.16228100591716,0.179725917159763,0.00761272189349113,0.0655494082840237,0.0723834911242604,0.00832508875739645,0.0362489940828402,0.0427434319526627,0.0183969822485207,0.0064696449704142,0.152983431952663,169
"190","PF01569",0.103835517241379,0.169165517241379,1.27586206896552e-05,3.44827586206897e-07,6.89655172413793e-05,0.000410344827586207,4.82758620689655e-06,0.103455172413793,0.034848275862069,0.0486951724137931,0.331104137931034,0.0011448275862069,0.00615689655172414,0.00616034482758621,0.0348558620689655,0.000318620689655172,0.000356896551724138,6.3448275862069e-05,0.0689851724137931,0.0903520689655172,29
"191","PF01578",0.154858640776699,0.0194206796116505,0.0177467961165049,0.000267184466019417,0.00947854368932039,0.00884116504854369,0.0112664077669903,0.0600218446601942,0.00973087378640777,0.104147961165049,0.158871844660194,0.0103083495145631,0.0141700970873786,0.0972709708737864,0.022515145631068,0.0292766019417476,0.0492172815533981,0.0388615533980583,0.058067572815534,0.125656893203883,103
"192","PF01594",0.0687031543624161,0.0160841610738255,0.0120341610738255,0.0132870469798658,0.00122315436241611,0.0120665771812081,0.0180593288590604,0.0741529530201342,0.00652342281879195,0.266106510067114,0.157666375838926,0.044733288590604,0.0320238926174497,0.0489863758389262,0.0527379194630872,0.019009932885906,0.024558322147651,0.0108326845637584,0.0382536912751678,0.0829519463087248,149
"193","PF01595",0.185289230769231,4.36538461538462e-05,0.0192323076923077,0,0.000117692307692308,0.0192332692307692,0.0384632692307692,0.0745919230769231,3.65384615384615e-06,0.118388846153846,0.185969230769231,0.0192311538461538,0.0213109615384615,0.0780286538461539,0.0195067307692308,0.0279746153846154,0.0575738461538462,1.92307692307692e-07,0.0181126923076923,0.116924807692308,52
"194","PF01618",0.136268536585366,0.00115780487804878,0.00275243902439024,0.00220219512195122,0.00108219512195122,0.0164324390243902,0.015679756097561,0.12271487804878,0.00356292682926829,0.189824146341463,0.184118536585366,0.00446170731707317,0.0345787804878049,0.0260458536585366,0.0427792682926829,0.0074190243902439,0.083649756097561,0.00928780487804878,0.01324,0.102741707317073,41
"195","PF01654",0.166212571428571,0.00447737142857143,0.00786554285714286,0.00950622857142857,0.00204662857142857,0.008964,0.0243156571428571,0.0699835428571429,0.0186980571428571,0.118641085714286,0.172943371428571,0.00643474285714286,0.0367199428571429,0.0931074857142857,0.0119875428571429,0.0181089142857143,0.0412858285714286,0.0205533142857143,0.0247657714285714,0.1433792,175
"196","PF01679",5.29411764705882e-06,0,0.0588205882352941,0,5.88235294117647e-07,0,0,0.117634117647059,0,0.236380588235294,0.29224,0,0.000285882352941176,0.0589005882352941,0.0588235294117647,6.47058823529412e-06,0.0588252941176471,0.0587664705882353,7.05882352941176e-06,0.0592976470588235,17
"197","PF01694",0.077518024691358,0.033168024691358,0.0213565432098765,8.7037037037037e-05,0.00635617283950617,0.000475555555555556,4.41975308641975e-05,0.115727037037037,0.0383424691358025,0.123749135802469,0.270146172839506,0.00170876543209877,0.0254451851851852,0.12127962962963,0.0331304938271605,0.0343193827160494,0.00171160493827161,0.0125981481481481,0.0132454320987654,0.0695876543209877,81
"198","PF01699",0.126534927536232,0.0115568115942029,0.0141853623188406,0.018541884057971,0.00038768115942029,0.00218072463768116,0.0286044927536232,0.0995644927536232,0.00193869565217391,0.165629275362319,0.208826231884058,0.0121201449275362,0.0160992753623188,0.0237375362318841,0.0323866666666667,0.0281802898550725,0.0482726086956522,0.0150327536231884,0.0381669565217391,0.108048260869565,69
"199","PF01730",0.26379243902439,0.07644,0.0255814634146341,0.00249853658536585,0.000608780487804878,0.0229712195121951,0.0255524390243902,0.035700243902439,0.00850536585365854,0.0289251219512195,0.17424756097561,0.00774048780487805,0.0211448780487805,0.0334751219512195,0.0671173170731707,0.0280131707317073,0.00287487804878049,0.053080243902439,0.0286917073170732,0.0930382926829268,41
"200","PF01737",0.118584761904762,3.80952380952381e-06,0.0234552380952381,4.52380952380952e-06,3.76190476190476e-05,1.02380952380952e-05,6.19047619047619e-06,0.114222619047619,2.14285714285714e-06,0.0907111904761905,0.25234880952381,2.85714285714286e-06,0.0251445238095238,0.0548980952380952,0.0238154761904762,0.0483107142857143,0.000132619047619048,0.0476209523809524,0.0238233333333333,0.176862142857143,42
"201","PF01741",0.125,0,0.0556933333333333,0.0279995833333333,0,1.8125e-05,3.35416666666667e-05,0.0625039583333333,8.33333333333333e-07,0.222406875,0.0760870833333333,8.33333333333333e-07,0.0421027083333333,0.124756666666667,0.0208333333333333,0.0208702083333333,0.0618075,0,4.16666666666667e-06,0.159879375,48
"202","PF01757",0.0182319736842105,0.0261003947368421,5.1578947368421e-05,1.02631578947368e-05,0.000394210526315789,0.000126052631578947,1.06578947368421e-05,0.0237493421052632,0.0379071052631579,0.170880921052632,0.2733025,0.00060578947368421,0.0548005263157895,0.161695131578947,0.0526155263157895,0.0207184210526316,0.0181034210526316,0.0132965789473684,0.0307735526315789,0.0966215789473684,76
"203","PF01758",0.0826876635514019,0.00654504672897196,0.0208452336448598,0.000228691588785047,0.00966476635514019,0.00411196261682243,0.000905607476635514,0.0236981308411215,0.00261457943925234,0.146800186915888,0.251694672897196,0.00737476635514019,0.0778076635514019,0.060466261682243,0.067782523364486,0.0548803738317757,0.013377476635514,0.0129359813084112,0.0133372897196262,0.142237476635514,107
"204","PF01769",0.113124262295082,0.0167595081967213,0.0187124590163934,0.0309783606557377,0.00177770491803279,0.000641311475409836,0.000308196721311475,0.064854262295082,0.000428688524590164,0.164427868852459,0.166125901639344,0.000369016393442623,0.0598706557377049,0.0344429508196721,0.0332552459016393,0.0653849180327869,0.0841911475409836,0.0096472131147541,0.00556737704918033,0.129130327868852,61
"205","PF01773",0.0967558064516129,0.03225,2.25806451612903e-06,9.67741935483871e-07,1.16129032258065e-05,0.0322629032258065,2.25806451612903e-06,0.128516451612903,3.87096774193548e-06,0.169233225806452,0.264109677419355,0.0322648387096774,0.00924774193548387,0.043361935483871,9.67741935483871e-07,3.35483870967742e-05,0.0326170967741935,6.12903225806452e-06,0.0320961290322581,0.127214516129032,31
"206","PF01788",0.0952380952380952,0,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0.0952380952380952,0,0,0.0952380952380952,0,0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.238095238095238,21
"207","PF01790",0.0795403174603175,0.0626487301587302,0.0304421428571429,0.00946873015873016,0.0113450793650794,0.00507896825396825,0.0160703968253968,0.115103571428571,0.0172795238095238,0.156887777777778,0.181077142857143,0.00734777777777778,0.0298277777777778,0.0984128571428571,0.00806333333333333,0.0173434920634921,0.00183166666666667,0.0362979365079365,0.051467619047619,0.0644611904761905,126
"208","PF01794",0.0933351724137931,0.102485689655172,0.000948448275862069,0.0169829310344828,0.00923241379310345,0.00198689655172414,0.000326896551724138,0.0168431034482759,0.0182563793103448,0.095853275862069,0.290350172413793,0.0103891379310345,0.0401868965517241,0.0998498275862069,0.0142637931034483,0.050688275862069,0.0421620689655172,0.000128275862068966,0.0020548275862069,0.093668275862069,58
"209","PF01810",0.10618179245283,0.0319606603773585,0.0308065094339623,0.00712018867924528,0.00179660377358491,0.00196849056603774,0.000487924528301887,0.0772045283018868,0.00184254716981132,0.158548396226415,0.181168113207547,0.00433320754716981,0.0240558490566038,0.11996141509434,0.0288214150943396,0.0259367924528302,0.0335783962264151,0.0149194339622642,0.0370499056603774,0.112253490566038,106
"210","PF01856",0.101551041666667,0.042756875,0.109886875,0.04068875,0.00134,0.002610625,0.0252770833333333,0.141357291666667,0.002554375,0.05864875,0.109561041666667,0.0211970833333333,0.0151727083333333,0.0549391666666667,0.0215783333333333,0.0168047916666667,0.029176875,0.000707291666666667,0.1038775,0.100313541666667,48
"211","PF01864",0.0940704597701149,0.0413629885057471,0.0299597701149425,0.0346614942528736,0.00813528735632184,0.0119773563218391,0.000550574712643678,0.0889693103448276,0.0126801149425287,0.127804942528736,0.225513218390805,0.0168211494252874,0.0271172413793103,0.0586966666666667,0.0473332183908046,0.0401350574712644,0.0136935632183908,0.0232813793103448,0.0258298850574713,0.071401724137931,87
"212","PF01889",0.0668863565891473,0.0361111627906977,0.020583023255814,0.0297247286821705,0.00727193798449612,0.00282736434108527,0.0283102325581395,0.0640620930232558,0.00287348837209302,0.154835658914729,0.184873178294574,0.0085631007751938,0.0212451162790698,0.0738408527131783,0.025404496124031,0.0317019379844961,0.0575167441860465,0.0122516279069767,0.0509387596899225,0.120175503875969,129
"213","PF01891",0.182132434782609,0.00907226086956522,0.0261244347826087,1.1304347826087e-06,0.0174706956521739,0.0194169565217391,0.0174293043478261,0.0806260869565217,9.34782608695652e-05,0.160123739130435,0.137022956521739,0.00922869565217391,0.036004347826087,0.0498706086956522,0.0261373913043478,0.0172381739130435,0.0241741739130435,0.00861130434782609,0.0199690434782609,0.159250260869565,115
"214","PF01899",0.0724770833333333,0.0425591666666667,0.0416625,1.625e-05,4.41666666666667e-05,7.58333333333333e-05,7.5e-06,0.04185875,2.375e-05,0.1294825,0.3908825,0.00013,0.00438125,0.00140166666666667,0.04167625,0.0416470833333333,0.000280416666666667,0.0419125,1e-05,0.149461666666667,24
"215","PF01901",0.0301239772727273,0.00966897727272727,0.0329135227272727,0.00370386363636364,0.00145545454545455,0.00844420454545455,0.0236960227272727,0.0207204545454545,0.0115767045454545,0.186736022727273,0.207541590909091,0.0522692045454545,0.0150622727272727,0.101345568181818,0.0230355681818182,0.0411846590909091,0.0502218181818182,0.0115864772727273,0.0735057954545455,0.0952043181818182,88
"216","PF01914",0.147816203703704,0.0196662962962963,0.00855611111111111,0.0268172222222222,0.00889509259259259,0.024242962962963,0.00288935185185185,0.0726735185185185,0.000875277777777778,0.189895092592593,0.155095648148148,0.00721064814814815,0.038770462962963,0.0973565740740741,0.0370586111111111,0.0123405555555556,0.0281136111111111,5.37037037037037e-05,0.00916824074074074,0.112498981481481,108
"217","PF01917",0.314532105263158,6.05263157894737e-05,0.00136947368421053,5.52631578947368e-05,0.000520526315789474,0.000136315789473684,7.94736842105263e-05,0.00566421052631579,0.000103684210526316,0.221141578947368,0.106217894736842,7.05263157894737e-05,0.0312131578947368,0.0751731578947368,7.47368421052632e-05,0.0253268421052632,0.0247605263157895,2.05263157894737e-05,0.000211052631578947,0.193264210526316,19
"218","PF01925",0.098563417721519,0.0482281012658228,0.00650354430379747,0.0131508860759494,0.000330759493670886,0.00272556962025316,0.000524177215189873,0.131517848101266,0.0235692405063291,0.171353797468354,0.141814556962025,0.0208830379746835,0.0178670886075949,0.0608721518987342,0.0254154430379747,0.0611432911392405,0.0338916455696203,0.0236655696202532,0.0181363291139241,0.0998387341772152,79
"219","PF01940",0.196824824561404,0.00768921052631579,0.00877438596491228,0.0175444736842105,8.48245614035088e-05,0.00878429824561403,0.00877219298245614,0.0878350877192982,8.7719298245614e-07,0.13139298245614,0.196000877192982,0.00181368421052632,0.0121141228070175,0.0745956140350877,2.63157894736842e-07,0.0872145614035088,0.0445578070175439,0.017539298245614,0.0148175438596491,0.083640350877193,114
"220","PF01943",0.171991028037383,0.0430576635514019,0.00155588785046729,0.00904981308411215,0.000235327102803738,0.00488841121495327,0.0160060747663551,0.0329788785046729,0.00763205607476635,0.173749252336449,0.165940747663551,0.00323663551401869,0.0361615887850467,0.0832967289719626,0.0281139252336449,0.044123738317757,0.071176261682243,0.00684579439252337,0.00857953271028037,0.0913759813084112,107
"221","PF01944",0.110504047619048,0.0203969047619048,0.0361088095238095,6.66666666666667e-06,0.000886428571428571,0.000218452380952381,0.0238280952380952,0.107105714285714,0.0119435714285714,0.216047738095238,0.178021071428571,0.00276630952380952,0.0144692857142857,0.121619285714286,0.0475832142857143,0.00785166666666667,0.012957380952381,5.23809523809524e-06,0.013015,0.074662619047619,84
"222","PF01956",0.0398041666666667,0.0404654166666667,0.000782708333333333,0.000105416666666667,0.02114625,0.01666125,0.000209375,0.000918125,0.0154220833333333,0.226210416666667,0.199877916666667,0.02124875,0.0472345833333333,0.09464875,0.0361583333333333,0.0822760416666667,0.0483810416666667,0.00020625,0.026408125,0.0818283333333333,48
"223","PF01957",0.00325111111111111,0.110945555555556,7.77777777777778e-06,0,0.000838888888888889,5.55555555555556e-06,1.11111111111111e-06,5.11111111111111e-05,2.22222222222222e-06,0.230098888888889,0.26726,0.000167777777777778,0.00667111111111111,0.000545555555555556,0.111114444444444,0.109411111111111,0.00292222222222222,0,6.66666666666667e-06,0.156691111111111,9
"224","PF01970",0.105571271186441,0.01583,0.00937296610169491,0.010466186440678,0.00176737288135593,0.00211237288135593,0.00134338983050847,0.136677542372881,0.00109381355932203,0.145565169491525,0.249626016949153,0.00674508474576271,0.0309366949152542,0.0481395762711864,0.0380206779661017,0.0485273728813559,0.0261658474576271,0.00095271186440678,0.0117278813559322,0.109357288135593,118
"225","PF01988",0.173271704545455,0.0179355681818182,0.000357727272727273,0.0114352272727273,0.00156579545454545,0.000653863636363636,0.000455340909090909,0.136628977272727,0.000310909090909091,0.126744318181818,0.171265113636364,0.0158996590909091,0.0507177272727273,0.0636197727272727,0.0339818181818182,0.0290875,0.0171775,0.000737954545454545,0.0240218181818182,0.124127159090909,88
"226","PF01998",0.1628625,1.66666666666667e-06,8.33333333333333e-07,0,0.000156666666666667,3.33333333333333e-06,1.66666666666667e-06,9.16666666666667e-06,7.5e-06,0.220318333333333,0.4031875,0,0.0856366666666667,0.0591208333333333,3.33333333333333e-06,0.003485,8.83333333333333e-05,1.33333333333333e-05,0.001105,0.0639958333333333,12
"227","PF02028",0.0987359670781893,0.00834539094650206,6.10288065843621e-05,0.00411814814814815,0.0114401234567901,0.0130694238683128,1.2798353909465e-05,0.0734788477366255,0.00531753086419753,0.166953497942387,0.132568148148148,0.000272222222222222,0.0412541152263374,0.133945843621399,0.0236081893004115,0.0287874485596708,0.0342112757201646,0.0555281893004115,0.0262758847736626,0.142011234567901,243
"228","PF02040",0.115257659574468,0.00296244680851064,0.0168215425531915,0.00476148936170213,0.00126845744680851,0.00238606382978723,0.00568664893617021,0.0497885106382979,0.000940372340425532,0.140727659574468,0.240980531914894,0.0014293085106383,0.0468885106382979,0.0666445744680851,0.0299876595744681,0.0435720212765957,0.0576479255319149,0.0203418085106383,0.0113595212765957,0.140541329787234,188
"229","PF02096",0.0549206944444444,0.0168933333333333,0.0175768055555556,1.44444444444444e-05,0.00041875,0.0720076388888889,1.58333333333333e-05,0.0121843055555556,0.00868625,0.150961666666667,0.156555277777778,0.000167361111111111,0.0716843055555555,0.114728333333333,0.0832333333333333,0.03184125,0.0490729166666667,0.0274911111111111,0.0427316666666667,0.0888090277777778,72
"230","PF02104",0.158313,0.010854,9.5e-05,1.4e-05,0.002698,0.001126,0.000114,0.101398,0.000186,0.069015,0.199724,0.000838,0.010682,0.099762,9.8e-05,0.003837,0.001495,0.100199,0.000226,0.23932,10
"231","PF02133",0.154079833333333,0.00128072222222222,0.0278268333333333,0.00573716666666667,0.00181188888888889,0.00958083333333333,5.37777777777778e-05,0.0614543888888889,0.000451722222222222,0.205332222222222,0.150669833333333,0.000123333333333333,0.0714741111111111,0.0641587222222222,0.0162981666666667,0.0227561111111111,0.0387832777777778,0.0335945,0.0114482777777778,0.1230785,180
"232","PF02167",0.011904,0.00855133333333333,0.00169266666666667,0.000277333333333333,0.000953333333333333,0.00253533333333333,0.00106266666666667,0.000851333333333333,0.00130666666666667,0.152673333333333,0.300342666666667,0.0511566666666667,0.0144693333333333,0.136288666666667,0.000408,0.00329666666666667,0.069022,0.000294666666666667,0.0711726666666667,0.17174,15
"233","PF02203",0.0662047368421053,3.15789473684211e-06,2.10526315789474e-06,5.26315789473684e-07,0.05259,8.42105263157895e-06,2.63157894736842e-06,0.104554736842105,2.63157894736842e-06,0.134811052631579,0.39438,1.57894736842105e-06,0.00889263157894737,0.0306378947368421,4.21052631578947e-06,0.000133157894736842,0.000255789473684211,7.36842105263158e-05,9.15789473684211e-05,0.207344210526316,19
"234","PF02233",0.151104382716049,5.92592592592593e-06,0.0247012962962963,4.32098765432099e-07,0.00221648148148148,0.00617469135802469,3.45679012345679e-06,0.110226481481481,0.00620246913580247,0.145407530864198,0.201342901234568,2.46913580246914e-06,0.0269006790123457,0.0539593209876543,2.92592592592593e-05,0.0438240740740741,0.0359148765432099,0.00802179012345679,0.0147837037037037,0.169176419753086,162
"235","PF02253",0.0227282795698925,0.0349367741935484,0.084334623655914,0.0216927956989247,0.000372365591397849,0.0599212903225806,0.0482306451612903,0.0375239784946237,0.0273974193548387,0.0581841935483871,0.110160215053763,0.0412169892473118,0.0336854838709677,0.0997351612903226,0.055399247311828,0.071722688172043,0.0198112903225806,0.0443267741935484,0.111550860215054,0.017065376344086,93
"236","PF02264",0.0873392134831461,0.0493714606741573,0.0319030337078652,0.0307752808988764,0.00339067415730337,0.0418219101123595,0.057671797752809,0.0853974157303371,0.0214711235955056,0.0596568539325843,0.0928585393258427,0.0208360674157303,0.0166410112359551,0.062395393258427,0.0227862921348315,0.0372923595505618,0.0425629213483146,0.0259975280898876,0.127350674157303,0.0824749438202247,89
"237","PF02293",0.125460916666667,0.000161916666666667,0.0273131666666667,8.35833333333333e-05,0.0224383333333333,0.00573483333333333,8.425e-05,0.0814225,0.000348,0.07141175,0.225450833333333,9.84166666666667e-05,0.0230300833333333,0.11593225,0.0162270833333333,0.01773,0.0406338333333333,0.0418284166666667,0.0444266666666667,0.140178083333333,120
"238","PF02300",0.210746666666667,0.0175621052631579,0.000838771929824562,2.45614035087719e-06,0.015170350877193,0.000366140350877193,0.0175570175438596,0.0180759649122807,0.0522628070175439,0.109286842105263,0.200707368421053,2.92982456140351e-05,0.0396498245614035,0.055790701754386,0.0175517543859649,0.0365285964912281,0.0175678947368421,0.0182443859649123,0.0394161403508772,0.132639298245614,57
"239","PF02308",0.172640821917808,0.0152094520547945,0.000952191780821918,0.000917397260273973,0.0156121917808219,0.0155768493150685,0.00467931506849315,0.0888517808219178,0.00211452054794521,0.143386438356164,0.186375753424658,0.0148731506849315,0.0163734246575342,0.062298904109589,0.000700684931506849,0.0277195890410959,0.0741153424657534,0.000392876712328767,0.00235205479452055,0.154854520547945,73
"240","PF02313",0.132331129032258,0.016141935483871,3.38709677419355e-06,0,0.0160437096774194,1.20967741935484e-05,3.54838709677419e-06,0.112663709677419,0.0322645161290323,0.119899032258065,0.202801935483871,0.0160956451612903,0.0515333870967742,0.0305404838709677,0.0322641935483871,0.0166295161290323,0.0312993548387097,0.0323488709677419,0.0162183870967742,0.140901935483871,62
"241","PF02322",0.113783357664234,0.00828182481751825,0.00814014598540146,0.0148467153284672,0.00853014598540146,0.0079943795620438,0.00400153284671533,0.0881546715328467,0.00286233576642336,0.10246598540146,0.232726934306569,0.000417226277372263,0.0316799270072993,0.0830342335766423,0.0201463503649635,0.0352455474452555,0.0182205839416058,0.037845401459854,0.0300365693430657,0.151581459854015,137
"242","PF02325",0.040034,0.0700168,0.0019424,0.00046,0.0001312,0.0116964,0.0318368,0.0001572,0.0019792,0.352784,0.1633624,0.033992,0.02331,0.0541468,7.4e-05,0.0021788,0.0031064,0.0280792,0.0416512,0.1390576,25
"243","PF02355",0.148807558139535,0.00147895348837209,0.0112948837209302,0.0234351162790698,0.000859767441860465,0.0100489534883721,0.00740337209302326,0.0805451162790698,0.000581046511627907,0.199127790697674,0.144964651162791,0.00393941860465116,0.0340441860465116,0.0635483720930233,0.00234720930232558,0.0581003488372093,0.0821223255813953,0.00243209302325581,0.0192796511627907,0.10563488372093,86
"244","PF02361",0.0671847887323944,0.0386966197183099,0.000503521126760563,0.00925830985915493,0.000928309859154929,0.0146421126760563,0.00530154929577465,0.0206469014084507,0.00387056338028169,0.137384788732394,0.346910281690141,0.0182394366197183,0.0406602816901408,0.0556795774647887,0.0357992957746479,0.0322792957746479,0.0440654929577465,0.0199223943661972,0.000803380281690141,0.107217887323944,71
"245","PF02366",0.138380476190476,0.0674630158730159,0.00237619047619048,0.00017952380952381,0.0312769841269841,0.0171033333333333,0.000863809523809524,0.0556542857142857,0.00147031746031746,0.0660419047619048,0.279215396825397,0.0486614285714286,0.00564492063492063,0.0848976190476191,0.0161395238095238,0.0179631746031746,0.059461746031746,0.0170639682539683,0.00331015873015873,0.0868290476190476,63
"246","PF02378",0.108725443037975,0.0138743037974684,0.0212701265822785,0.00183227848101266,0.00153341772151899,0.00487329113924051,0.0171098734177215,0.124400126582278,0.00172582278481013,0.155801012658228,0.162592025316456,0.02775,0.0363658227848101,0.0826158227848101,0.0692888607594937,0.0340711392405063,0.0329615189873418,0.000729493670886076,0.0234775949367089,0.0789975949367089,79
"247","PF02386",0.0566769333333333,0.0371651333333333,0.00497073333333333,0.0044292,0.00851613333333333,0.00717966666666667,0.0069932,0.1045292,0.00336906666666667,0.203649133333333,0.1935612,0.00946773333333333,0.0566747333333333,0.081088,0.0182662666666667,0.0297703333333333,0.0427348,0.0182481333333333,0.0323934666666667,0.0803128666666667,150
"248","PF02392",0.120131590909091,6.59090909090909e-05,5.84090909090909e-05,9.31818181818182e-06,0.000107045454545455,0.000155,3.29545454545455e-05,0.181568863636364,3.20454545454545e-05,0.0752761363636364,0.236786136363636,5.72727272727273e-05,0.0249270454545455,0.0458102272727273,4.70454545454545e-05,0.0674740909090909,0.0437934090909091,0.0452909090909091,0.0682054545454545,0.0901681818181818,44
"249","PF02397",0.08081,0.0001016,8e-07,0.04,1.16e-05,1.2e-06,0,5.2e-06,0,0.3576984,0.2978692,0.039898,0.0040948,0.0463592,0.04,0.0791528,4e-05,0,3.2e-06,0.01395,25
"250","PF02405",0.105730098039216,0.010315,0.00565460784313726,0.0103626470588235,0.0220489215686274,0.000909117647058823,0.0100916666666667,0.0729486274509804,0.000550882352941176,0.18243931372549,0.160607450980392,0.0101294117647059,0.0630125490196078,0.0498056862745098,0.0198870588235294,0.0535872549019608,0.036311862745098,0.000334509803921569,0.0400132352941176,0.145257352941176,102
